| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005424| 0000000005502| 0000000000206| Sun Jan  9 11:04:12 2022
| 0000000005452| 0000000005443| 0000000000123| Sun Jan  9 11:04:12 2022
| 0000000005449| 0000000005478| 0000000000005| Sun Jan  9 11:04:12 2022
| 0000000005419| 0000000005409| 0000000000117| Sun Jan  9 11:04:12 2022
| 0000000005409| 0000000005471| 0000000000157| Sun Jan  9 11:04:12 2022
| 0000000005499| 0000000005459| 0000000000108| Sun Jan  9 11:04:12 2022
| 0000000005467| 0000000005433| 0000000000090| Sun Jan  9 11:04:12 2022
| 0000000005442| 0000000005483| 0000000000236| Sun Jan  9 11:04:12 2022
| 0000000005395| -000000000001| 0000000000013| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005429| 0000000005486| 0000000000288| Sun Jan  9 11:04:12 2022
| 0000000005471| 0000000005446| 0000000000166| Sun Jan  9 11:04:12 2022
| 0000000005502| 0000000005445| 0000000000514| Sun Jan  9 11:04:12 2022
| 0000000005482| 0000000005455| 0000000000242| Sun Jan  9 11:04:12 2022
| 0000000005430| 0000000005460| 0000000000185| Sun Jan  9 11:04:12 2022
| 0000000005434| 0000000005442| 0000000000022| Sun Jan  9 11:04:12 2022
| 0000000005461| 0000000005437| 0000000000068| Sun Jan  9 11:04:12 2022
| 0000000005413| 0000000005440| 0000000000329| Sun Jan  9 11:04:12 2022
| 0000000005430| 0000000005405| 0000000000399| Sun Jan  9 11:04:12 2022
| 0000000005400| -000000000001| 0000000000020| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005435| 0000000005462| 0000000000127| Sun Jan  9 11:04:12 2022
| 0000000005434| 0000000005450| 0000000000093| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005414| 0000000000139| Sun Jan  9 11:04:12 2022
| 0000000005405| 0000000005418| 0000000000034| Sun Jan  9 11:04:12 2022
| 0000000005456| 0000000005463| 0000000000069| Sun Jan  9 11:04:12 2022
| 0000000005420| 0000000005445| 0000000000256| Sun Jan  9 11:04:12 2022
| 0000000005495| 0000000005477| 0000000000066| Sun Jan  9 11:04:12 2022
| 0000000005414| 0000000005428| 0000000000225| Sun Jan  9 11:04:12 2022
| 0000000005407| 0000000005435| 0000000000107| Sun Jan  9 11:04:12 2022
| 0000000005396| -000000000001| 0000000000011| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005454| 0000000005426| 0000000000263| Sun Jan  9 11:04:12 2022
| 0000000005498| 0000000005493| 0000000000059| Sun Jan  9 11:04:12 2022
| 0000000005455| 0000000005484| 0000000000302| Sun Jan  9 11:04:12 2022
| 0000000005467| 0000000005449| 0000000000352| Sun Jan  9 11:04:12 2022
| 0000000005417| 0000000005458| 0000000000106| Sun Jan  9 11:04:12 2022
| 0000000005445| 0000000005427| 0000000000171| Sun Jan  9 11:04:12 2022
| 0000000005461| 0000000005482| 0000000000154| Sun Jan  9 11:04:12 2022
| 0000000005469| 0000000005461| 0000000000002| Sun Jan  9 11:04:12 2022
| 0000000005417| 0000000005465| 0000000000061| Sun Jan  9 11:04:12 2022
| 0000000005401| -000000000001| 0000000000014| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005471| 0000000005495| 0000000000119| Sun Jan  9 11:04:12 2022
| 0000000005466| 0000000005431| 0000000000220| Sun Jan  9 11:04:12 2022
| 0000000005434| 0000000005411| 0000000000386| Sun Jan  9 11:04:12 2022
| 0000000005454| 0000000005446| 0000000000243| Sun Jan  9 11:04:12 2022
| 0000000005481| 0000000005479| 0000000000216| Sun Jan  9 11:04:12 2022
| 0000000005434| 0000000005492| 0000000000299| Sun Jan  9 11:04:12 2022
| 0000000005428| 0000000005432| 0000000000134| Sun Jan  9 11:04:12 2022
| 0000000005433| 0000000005465| 0000000000122| Sun Jan  9 11:04:12 2022
| 0000000005435| 0000000005443| 0000000000052| Sun Jan  9 11:04:12 2022
| 0000000005394| -000000000001| 0000000000016| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005491| 0000000005404| 0000000000047| Sun Jan  9 11:04:12 2022
| 0000000005497| 0000000005422| 0000000000202| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005452| 0000000000034| Sun Jan  9 11:04:12 2022
| 0000000005416| 0000000005486| 0000000000011| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005491| 0000000000342| Sun Jan  9 11:04:12 2022
| 0000000005403| 0000000005473| 0000000000232| Sun Jan  9 11:04:12 2022
| 0000000005435| 0000000005475| 0000000000237| Sun Jan  9 11:04:12 2022
| 0000000005455| 0000000005437| 0000000000208| Sun Jan  9 11:04:12 2022
| 0000000005407| 0000000005495| 0000000000348| Sun Jan  9 11:04:12 2022
| 0000000005397| -000000000001| 0000000000017| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005425| 0000000005467| 0000000000214| Sun Jan  9 11:04:12 2022
| 0000000005406| 0000000005485| 0000000000032| Sun Jan  9 11:04:12 2022
| 0000000005409| 0000000005406| 0000000000002| Sun Jan  9 11:04:12 2022
| 0000000005496| 0000000005438| 0000000000217| Sun Jan  9 11:04:12 2022
| 0000000005502| 0000000005441| 0000000000116| Sun Jan  9 11:04:12 2022
| 0000000005428| 0000000005490| 0000000000028| Sun Jan  9 11:04:12 2022
| 0000000005424| 0000000005434| 0000000000573| Sun Jan  9 11:04:12 2022
| 0000000005413| 0000000005423| 0000000000105| Sun Jan  9 11:04:12 2022
| 0000000005467| 0000000005415| 0000000000189| Sun Jan  9 11:04:12 2022
| 0000000005393| -000000000001| 0000000000015| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005414| 0000000005469| 0000000000173| Sun Jan  9 11:04:12 2022
| 0000000005479| 0000000005417| 0000000000316| Sun Jan  9 11:04:12 2022
| 0000000005410| 0000000005472| 0000000000168| Sun Jan  9 11:04:12 2022
| 0000000005457| 0000000005491| 0000000000002| Sun Jan  9 11:04:12 2022
| 0000000005456| 0000000005435| 0000000000326| Sun Jan  9 11:04:12 2022
| 0000000005487| 0000000005421| 0000000000151| Sun Jan  9 11:04:12 2022
| 0000000005430| 0000000005485| 0000000000025| Sun Jan  9 11:04:12 2022
| 0000000005469| 0000000005403| 0000000000138| Sun Jan  9 11:04:12 2022
| 0000000005486| 0000000005409| 0000000000105| Sun Jan  9 11:04:12 2022
| 0000000005399| -000000000001| 0000000000013| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005502| 0000000005429| 0000000000134| Sun Jan  9 11:04:12 2022
| 0000000005435| 0000000005500| 0000000000208| Sun Jan  9 11:04:12 2022
| 0000000005432| 0000000005437| 0000000000019| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005451| 0000000000195| Sun Jan  9 11:04:12 2022
| 0000000005443| 0000000005496| 0000000000048| Sun Jan  9 11:04:12 2022
| 0000000005467| 0000000005413| 0000000000209| Sun Jan  9 11:04:12 2022
| 0000000005421| 0000000005416| 0000000000175| Sun Jan  9 11:04:12 2022
| 0000000005471| 0000000005474| 0000000000016| Sun Jan  9 11:04:12 2022
| 0000000005403| 0000000005429| 0000000000332| Sun Jan  9 11:04:12 2022
| 0000000005398| -000000000001| 0000000000013| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005496| 0000000005466| 0000000000177| Sun Jan  9 11:04:12 2022
| 0000000005423| 0000000005439| 0000000000025| Sun Jan  9 11:04:12 2022
| 0000000005492| 0000000005463| 0000000000105| Sun Jan  9 11:04:12 2022
| 0000000005446| 0000000005481| 0000000000180| Sun Jan  9 11:04:12 2022
| 0000000005406| 0000000005494| 0000000000219| Sun Jan  9 11:04:12 2022
| 0000000005406| 0000000005425| 0000000000114| Sun Jan  9 11:04:12 2022
| 0000000005479| 0000000005438| 0000000000206| Sun Jan  9 11:04:12 2022
| 0000000005464| 0000000005478| 0000000000029| Sun Jan  9 11:04:12 2022
| 0000000005453| 0000000005450| 0000000000420| Sun Jan  9 11:04:12 2022
| 0000000005396| -000000000001| 0000000000014| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005447| 0000000005455| 0000000000123| Sun Jan  9 11:04:12 2022
| 0000000005413| 0000000005487| 0000000000081| Sun Jan  9 11:04:12 2022
| 0000000005431| 0000000005445| 0000000000297| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005414| 0000000000269| Sun Jan  9 11:04:12 2022
| 0000000005447| 0000000005411| 0000000000132| Sun Jan  9 11:04:12 2022
| 0000000005424| 0000000005454| 0000000000370| Sun Jan  9 11:04:12 2022
| 0000000005496| 0000000005428| 0000000000097| Sun Jan  9 11:04:12 2022
| 0000000005417| 0000000005483| 0000000000117| Sun Jan  9 11:04:12 2022
| 0000000005500| 0000000005453| 0000000000341| Sun Jan  9 11:04:12 2022
| 0000000005400| -000000000001| 0000000000015| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005424| 0000000005470| 0000000000026| Sun Jan  9 11:04:12 2022
| 0000000005403| 0000000005498| 0000000000130| Sun Jan  9 11:04:12 2022
| 0000000005483| 0000000005444| 0000000000123| Sun Jan  9 11:04:12 2022
| 0000000005428| 0000000005436| 0000000000164| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005458| 0000000000081| Sun Jan  9 11:04:12 2022
| 0000000005493| 0000000005482| 0000000000197| Sun Jan  9 11:04:12 2022
| 0000000005473| 0000000005496| 0000000000105| Sun Jan  9 11:04:12 2022
| 0000000005462| 0000000005419| 0000000000046| Sun Jan  9 11:04:12 2022
| 0000000005431| 0000000005470| 0000000000015| Sun Jan  9 11:04:12 2022
| 0000000005402| -000000000001| 0000000000009| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005408| 0000000005502| 0000000000274| Sun Jan  9 11:04:12 2022
| 0000000005467| 0000000005480| 0000000000090| Sun Jan  9 11:04:12 2022
| 0000000005404| 0000000005501| 0000000000375| Sun Jan  9 11:04:12 2022
| 0000000005493| 0000000005476| 0000000000013| Sun Jan  9 11:04:12 2022
| 0000000005456| 0000000005418| 0000000000278| Sun Jan  9 11:04:12 2022
| 0000000005495| 0000000005404| 0000000000021| Sun Jan  9 11:04:12 2022
| 0000000005448| 0000000005417| 0000000000149| Sun Jan  9 11:04:12 2022
| 0000000005431| 0000000005451| 0000000000022| Sun Jan  9 11:04:12 2022
| 0000000005484| 0000000005502| 0000000000418| Sun Jan  9 11:04:12 2022
| 0000000005395| -000000000001| 0000000000016| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005418| 0000000005410| 0000000000165| Sun Jan  9 11:04:12 2022
| 0000000005464| 0000000005420| 0000000000501| Sun Jan  9 11:04:12 2022
| 0000000005441| 0000000005457| 0000000000175| Sun Jan  9 11:04:12 2022
| 0000000005498| 0000000005462| 0000000000041| Sun Jan  9 11:04:12 2022
| 0000000005439| 0000000005448| 0000000000102| Sun Jan  9 11:04:12 2022
| 0000000005439| 0000000005440| 0000000000023| Sun Jan  9 11:04:12 2022
| 0000000005490| 0000000005485| 0000000000016| Sun Jan  9 11:04:12 2022
| 0000000005408| 0000000005497| 0000000000515| Sun Jan  9 11:04:12 2022
| 0000000005444| 0000000005407| 0000000000207| Sun Jan  9 11:04:12 2022
| 0000000005401| -000000000001| 0000000000018| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005442| 0000000005412| 0000000000124| Sun Jan  9 11:04:12 2022
| 0000000005434| 0000000005464| 0000000000068| Sun Jan  9 11:04:12 2022
| 0000000005479| 0000000005408| 0000000000119| Sun Jan  9 11:04:12 2022
| 0000000005411| 0000000005442| 0000000000171| Sun Jan  9 11:04:12 2022
| 0000000005452| 0000000005493| 0000000000035| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005477| 0000000000063| Sun Jan  9 11:04:12 2022
| 0000000005459| 0000000005430| 0000000000089| Sun Jan  9 11:04:12 2022
| 0000000005484| 0000000005495| 0000000000210| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005467| 0000000000473| Sun Jan  9 11:04:12 2022
| 0000000005394| -000000000001| 0000000000013| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005479| 0000000005433| 0000000000172| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005424| 0000000000195| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005460| 0000000000321| Sun Jan  9 11:04:12 2022
| 0000000005444| 0000000005443| 0000000000077| Sun Jan  9 11:04:12 2022
| 0000000005472| 0000000005445| 0000000000093| Sun Jan  9 11:04:12 2022
| 0000000005485| 0000000005488| 0000000000143| Sun Jan  9 11:04:12 2022
| 0000000005412| 0000000005419| 0000000000160| Sun Jan  9 11:04:12 2022
| 0000000005410| 0000000005449| 0000000000079| Sun Jan  9 11:04:12 2022
| 0000000005431| 0000000005485| 0000000000011| Sun Jan  9 11:04:12 2022
| 0000000005396| -000000000001| 0000000000011| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005470| 0000000005456| 0000000000090| Sun Jan  9 11:04:12 2022
| 0000000005485| 0000000005490| 0000000000085| Sun Jan  9 11:04:12 2022
| 0000000005490| 0000000005437| 0000000000100| Sun Jan  9 11:04:12 2022
| 0000000005416| 0000000005432| 0000000000053| Sun Jan  9 11:04:12 2022
| 0000000005405| 0000000005431| 0000000000192| Sun Jan  9 11:04:12 2022
| 0000000005423| 0000000005472| 0000000000116| Sun Jan  9 11:04:12 2022
| 0000000005416| 0000000005407| 0000000000113| Sun Jan  9 11:04:12 2022
| 0000000005433| 0000000005475| 0000000000111| Sun Jan  9 11:04:12 2022
| 0000000005500| 0000000005406| 0000000000052| Sun Jan  9 11:04:12 2022
| 0000000005397| -000000000001| 0000000000009| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005451| 0000000005413| 0000000000232| Sun Jan  9 11:04:12 2022
| 0000000005446| 0000000005408| 0000000000049| Sun Jan  9 11:04:12 2022
| 0000000005471| 0000000005469| 0000000000130| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005410| 0000000000285| Sun Jan  9 11:04:12 2022
| 0000000005464| 0000000005405| 0000000000220| Sun Jan  9 11:04:12 2022
| 0000000005439| 0000000005406| 0000000000133| Sun Jan  9 11:04:12 2022
| 0000000005423| 0000000005417| 0000000000058| Sun Jan  9 11:04:12 2022
| 0000000005442| 0000000005462| 0000000000022| Sun Jan  9 11:04:12 2022
| 0000000005469| 0000000005458| 0000000000068| Sun Jan  9 11:04:12 2022
| 0000000005399| -000000000001| 0000000000012| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005496| 0000000005499| 0000000000142| Sun Jan  9 11:04:12 2022
| 0000000005478| 0000000005468| 0000000000015| Sun Jan  9 11:04:12 2022
| 0000000005465| 0000000005484| 0000000000156| Sun Jan  9 11:04:12 2022
| 0000000005483| 0000000005468| 0000000000055| Sun Jan  9 11:04:12 2022
| 0000000005450| 0000000005492| 0000000000215| Sun Jan  9 11:04:12 2022
| 0000000005500| 0000000005447| 0000000000156| Sun Jan  9 11:04:12 2022
| 0000000005429| 0000000005463| 0000000000148| Sun Jan  9 11:04:12 2022
| 0000000005410| 0000000005440| 0000000000153| Sun Jan  9 11:04:12 2022
| 0000000005425| 0000000005435| 0000000000245| Sun Jan  9 11:04:12 2022
| 0000000005393| -000000000001| 0000000000011| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005501| 0000000005489| 0000000000031| Sun Jan  9 11:04:12 2022
| 0000000005455| 0000000005491| 0000000000149| Sun Jan  9 11:04:12 2022
| 0000000005465| 0000000005438| 0000000000116| Sun Jan  9 11:04:12 2022
| 0000000005426| 0000000005421| 0000000000175| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005411| 0000000000149| Sun Jan  9 11:04:12 2022
| 0000000005435| 0000000005468| 0000000000001| Sun Jan  9 11:04:12 2022
| 0000000005426| 0000000005409| 0000000000109| Sun Jan  9 11:04:12 2022
| 0000000005502| 0000000005445| 0000000000006| Sun Jan  9 11:04:12 2022
| 0000000005438| 0000000005483| 0000000000007| Sun Jan  9 11:04:12 2022
| 0000000005400| -000000000001| 0000000000009| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005458| 0000000005464| 0000000000041| Sun Jan  9 11:04:12 2022
| 0000000005460| 0000000005439| 0000000000009| Sun Jan  9 11:04:12 2022
| 0000000005405| 0000000005429| 0000000000209| Sun Jan  9 11:04:12 2022
| 0000000005426| 0000000005478| 0000000000024| Sun Jan  9 11:04:12 2022
| 0000000005415| 0000000005480| 0000000000194| Sun Jan  9 11:04:12 2022
| 0000000005425| 0000000005446| 0000000000147| Sun Jan  9 11:04:12 2022
| 0000000005499| 0000000005450| 0000000000383| Sun Jan  9 11:04:12 2022
| 0000000005427| 0000000005487| 0000000000113| Sun Jan  9 11:04:12 2022
| 0000000005445| 0000000005443| 0000000000113| Sun Jan  9 11:04:12 2022
| 0000000005402| -000000000001| 0000000000012| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005446| 0000000005454| 0000000000342| Sun Jan  9 11:04:12 2022
| 0000000005460| 0000000005441| 0000000000095| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005459| 0000000000072| Sun Jan  9 11:04:12 2022
| 0000000005502| 0000000005447| 0000000000065| Sun Jan  9 11:04:12 2022
| 0000000005405| 0000000005422| 0000000000094| Sun Jan  9 11:04:12 2022
| 0000000005423| 0000000005420| 0000000000337| Sun Jan  9 11:04:12 2022
| 0000000005469| 0000000005452| 0000000000221| Sun Jan  9 11:04:12 2022
| 0000000005422| 0000000005426| 0000000000141| Sun Jan  9 11:04:12 2022
| 0000000005490| 0000000005455| 0000000000362| Sun Jan  9 11:04:12 2022
| 0000000005398| -000000000001| 0000000000016| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005497| 0000000005479| 0000000000427| Sun Jan  9 11:04:12 2022
| 0000000005454| 0000000005473| 0000000000039| Sun Jan  9 11:04:12 2022
| 0000000005454| 0000000005486| 0000000000183| Sun Jan  9 11:04:12 2022
| 0000000005470| 0000000005404| 0000000000155| Sun Jan  9 11:04:12 2022
| 0000000005470| 0000000005482| 0000000000056| Sun Jan  9 11:04:12 2022
| 0000000005440| 0000000005496| 0000000000113| Sun Jan  9 11:04:12 2022
| 0000000005444| 0000000005490| 0000000000058| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005476| 0000000000063| Sun Jan  9 11:04:12 2022
| 0000000005494| 0000000005415| 0000000000121| Sun Jan  9 11:04:12 2022
| 0000000005395| -000000000001| 0000000000012| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005451| 0000000005488| 0000000000109| Sun Jan  9 11:04:12 2022
| 0000000005465| 0000000005498| 0000000000073| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005412| 0000000000137| Sun Jan  9 11:04:12 2022
| 0000000005462| 0000000005471| 0000000000142| Sun Jan  9 11:04:12 2022
| 0000000005495| 0000000005425| 0000000000045| Sun Jan  9 11:04:12 2022
| 0000000005459| 0000000005448| 0000000000168| Sun Jan  9 11:04:12 2022
| 0000000005463| 0000000005434| 0000000000382| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005413| 0000000000143| Sun Jan  9 11:04:12 2022
| 0000000005468| 0000000005485| 0000000000050| Sun Jan  9 11:04:12 2022
| 0000000005396| -000000000001| 0000000000011| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005414| 0000000005444| 0000000000255| Sun Jan  9 11:04:12 2022
| 0000000005460| 0000000005481| 0000000000270| Sun Jan  9 11:04:12 2022
| 0000000005478| 0000000005446| 0000000000005| Sun Jan  9 11:04:12 2022
| 0000000005405| 0000000005495| 0000000000087| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005408| 0000000000240| Sun Jan  9 11:04:12 2022
| 0000000005421| 0000000005424| 0000000000125| Sun Jan  9 11:04:12 2022
| 0000000005422| 0000000005470| 0000000000057| Sun Jan  9 11:04:12 2022
| 0000000005487| 0000000005459| 0000000000043| Sun Jan  9 11:04:12 2022
| 0000000005425| 0000000005473| 0000000000055| Sun Jan  9 11:04:12 2022
| 0000000005394| -000000000001| 0000000000012| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005406| 0000000005403| 0000000000523| Sun Jan  9 11:04:12 2022
| 0000000005443| 0000000005494| 0000000000190| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005427| 0000000000128| Sun Jan  9 11:04:12 2022
| 0000000005501| 0000000005502| 0000000000052| Sun Jan  9 11:04:12 2022
| 0000000005451| 0000000005414| 0000000000280| Sun Jan  9 11:04:12 2022
| 0000000005422| 0000000005426| 0000000000074| Sun Jan  9 11:04:12 2022
| 0000000005427| 0000000005464| 0000000000402| Sun Jan  9 11:04:12 2022
| 0000000005411| 0000000005499| 0000000000217| Sun Jan  9 11:04:12 2022
| 0000000005453| 0000000005484| 0000000000251| Sun Jan  9 11:04:12 2022
| 0000000005401| -000000000001| 0000000000019| Sun Jan  9 11:04:12 2022

| RECEIVER(PID)| SENDER(PID)  | QUANTITA     | TIMESTAMP
| 0000000005425| 0000000005428| 0000000000028| Sun Jan  9 11:04:12 2022
| 0000000005490| 0000000005423| 0000000000231| Sun Jan  9 11:04:12 2022
| 0000000005459| 0000000005418| 0000000000244| Sun Jan  9 11:04:12 2022
